STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2013,,1.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2013,,3189.305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2013,,20.879,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,21.769,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2013,,20.212,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2013,,11551.302,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2013,,12775.399,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2013,,26.787,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,24.033,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,17.985,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,3.064,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,2.434,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,11.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,20.315,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,11.999,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,22.235,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,22.728,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,2.531,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,7208.91,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,8707.089,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,7.407,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,2.863,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,10635.79,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,14.181,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,27.597,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,1.362,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,14874.909,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,6888.612,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,8277.271,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,18.029,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,23.964,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,17.077,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,6.051,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,17.296,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,19.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,21.485,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,14.006,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,3.663,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,18.474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,8969.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,16.435,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,11.417,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,7158.439,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,20.786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,17.042,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,16.649,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,13.464,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,1403.264,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,7.487,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,17.239,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,10664.098,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,20.053,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,17.496,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,3.562,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,0.707,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,17.505,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,24.805,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,23.085,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,8214.715,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,2327.657,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,0.103,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,21.685,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,12626.833,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,8526.889,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,13657.387,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.003,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,3406.083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,21.539,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,11735.624,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,12961.229,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,14.111,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,15.377,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,15.292,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,6.069,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,2867.576,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,10233.348,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,22.839,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,8659.545,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.146,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,31.968,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,30.019,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,5.235,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,2.193,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,8303.351,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,7256.823,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,26.527,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,3.783,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,24.245,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,1.239,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,5376.459,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.718,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,20.251,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,6.425,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,20.17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,6963.485,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,13262.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,30.441,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,3.007,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.418,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,11.19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,12.534,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,23.459,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,7424.366,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,8929.381,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,7.487,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.926,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,10545.367,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,15.13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,1.525,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,14783.465,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,6545.078,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,8268.268,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,18.296,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,17.476,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,6.377,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,15.712,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,17.802,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,19.362,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,16.157,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,10.615,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,6.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,2970.274,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,11.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,10616.115,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,24.338,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,16.794,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,24.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,26.397,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,15.259,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,8940.558,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,20.821,,A,,,,,,,
